timestamp_ms,frame,subframe,rnti,direction,nb_rb,rb_util,mcs,tbs_bytes,sdu_bytes,cqi,retx,hol_delay_ms,avg_thr_kbps,mlwdf_score,qos_alpha,cqi_profile,harq_pid
9373,937,3,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,5
9373,937,3,a338,DL,6,24.00,20,293,290,15,0,2661,10.00,1894.63,0.1000,0,5
9374,937,4,68b4,DL,6,24.00,20,293,290,15,0,7296,147.01,176678.91,5.0000,0,6
9374,937,4,b7fb,DL,6,24.00,20,293,290,15,0,10000,121.47,175849.88,3.0000,0,6
9374,937,4,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,6
9374,937,4,a338,DL,6,24.00,20,293,290,15,0,2638,10.00,1878.26,0.1000,0,6
9375,937,5,b7fb,DL,5,20.00,20,249,246,15,0,10000,120.25,177626.14,3.0000,0,7
9375,937,5,6da7,DL,4,16.00,20,193,190,15,0,10000,122.57,174265.41,3.0000,0,7
9375,937,5,8a90,DL,4,16.00,20,193,190,15,0,8461,175.27,171851.38,5.0000,0,7
9375,937,5,a338,DL,6,24.00,20,293,290,15,0,2615,10.00,1861.88,0.1000,0,7
9376,937,6,6da7,DL,7,28.00,20,349,346,15,0,10000,121.35,176025.66,3.0000,0,0
9376,937,6,8a90,DL,6,24.00,20,293,290,15,0,8538,173.52,175167.00,5.0000,0,0
9376,937,6,d80,DL,6,24.00,20,293,290,15,0,10000,123.89,172411.02,3.0000,0,0
9376,937,6,b7fb,DL,6,24.00,20,293,290,15,0,10000,126.17,169295.34,3.0000,0,0
9377,937,7,4a4b,DL,7,28.00,20,349,346,15,0,10000,10.00,85440.01,1.2000,0,1
9377,937,7,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,1
9377,937,7,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,1
9377,937,7,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,1
9378,937,8,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,2
9378,937,8,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,2
9378,937,8,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,2
9378,937,8,a338,DL,6,24.00,20,293,290,15,0,2710,10.00,1929.52,0.1000,0,2
9379,937,9,68b4,DL,6,24.00,20,293,290,15,0,7299,146.65,177192.16,5.0000,0,3
9379,937,9,6a9d,DL,7,28.00,11,153,150,7,0,10000,10.00,21600.00,3.0000,1,3
9379,937,9,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,3
9379,937,9,a338,DL,6,24.00,20,293,290,15,0,2687,10.00,1913.14,0.1000,0,3
9380,938,0,b7fb,DL,4,16.00,20,193,190,15,0,10000,121.20,176239.91,3.0000,0,4
9380,938,0,8a90,DL,4,16.00,20,193,190,15,0,8586,173.66,176008.89,5.0000,0,4
9380,938,0,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,4
9380,938,0,a338,DL,4,16.00,20,193,190,15,0,2664,10.00,1896.77,0.1000,0,4
9381,938,1,8a90,DL,6,24.00,20,293,290,15,0,8664,171.93,179401.88,5.0000,0,5
9381,938,1,6da7,DL,6,24.00,20,293,290,15,0,10000,122.24,174740.75,3.0000,0,5
9381,938,1,d80,DL,6,24.00,20,293,290,15,0,10000,124.80,171158.67,3.0000,0,5
9381,938,1,a338,DL,7,28.00,20,349,346,15,0,2649,10.00,1886.09,0.1000,0,5
9382,938,2,6da7,DL,7,28.00,20,349,346,15,0,10000,121.02,176505.81,3.0000,0,6
9382,938,2,d80,DL,6,24.00,20,293,290,15,0,10000,123.55,172887.55,3.0000,0,6
9382,938,2,68b4,DL,6,24.00,20,293,290,15,0,7155,149.27,170644.36,5.0000,0,6
9382,938,2,b7fb,DL,6,24.00,20,293,290,15,0,10000,125.84,169745.58,3.0000,0,6
9383,938,3,4a4b,DL,7,28.00,20,349,346,15,0,10000,10.00,85440.01,1.2000,0,7
9383,938,3,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,7
9383,938,3,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,7
9383,938,3,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,7
9384,938,4,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,0
9384,938,4,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,0
9384,938,4,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,0
9384,938,4,a338,DL,6,24.00,20,293,290,15,0,2621,10.00,1866.15,0.1000,0,0
9385,938,5,8a90,DL,4,16.00,20,193,190,15,0,8644,172.06,178848.39,5.0000,0,1
9385,938,5,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,1
9385,938,5,4da5,DL,5,20.00,13,141,138,8,0,10000,10.00,5200.00,0.5000,1,1
9385,938,5,a338,DL,4,16.00,20,193,190,15,0,2598,10.00,1849.78,0.1000,0,1
9386,938,6,b7fb,DL,6,24.00,20,293,290,15,0,10000,120.88,176708.61,3.0000,0,2
9386,938,6,6da7,DL,5,20.00,20,249,246,15,0,10000,123.16,173438.73,3.0000,0,2
9386,938,6,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,2
9386,938,6,a338,DL,6,24.00,20,293,290,15,0,2583,10.00,1839.10,0.1000,0,2
9387,938,7,6da7,DL,6,24.00,20,293,290,15,0,10000,121.92,175190.64,3.0000,0,3
9387,938,7,d80,DL,6,24.00,20,293,290,15,0,10000,124.40,171701.50,3.0000,0,3
9387,938,7,8a90,DL,6,24.00,20,293,290,15,0,8457,175.68,171369.02,5.0000,0,3
9387,938,7,a338,DL,7,28.00,20,349,346,15,0,2679,10.00,1907.45,0.1000,0,3
9388,938,8,8a90,DL,7,28.00,20,349,346,15,0,8597,173.93,175965.58,5.0000,0,4
9388,938,8,68b4,DL,6,24.00,20,293,290,15,0,7228,147.44,174521.03,5.0000,0,4
9388,938,8,d80,DL,6,24.00,20,293,290,15,0,10000,123.16,173435.86,3.0000,0,4
9388,938,8,b7fb,DL,6,24.00,20,293,290,15,0,10000,125.52,170171.66,3.0000,0,4
9389,938,9,4a4b,DL,7,28.00,20,349,346,15,0,10000,10.00,85440.01,1.2000,0,5
9389,938,9,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,5
9389,938,9,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,5
9389,938,9,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,5
9390,939,0,8cff,DL,5,20.00,13,141,138,8,0,10000,10.00,52000.00,5.0000,1,6
9390,939,0,6a9d,DL,4,16.00,11,85,82,7,0,10000,10.00,21600.00,3.0000,1,6
9390,939,0,4da5,DL,4,16.00,13,113,110,8,0,10000,10.00,5200.00,0.5000,1,6
9390,939,0,a338,DL,4,16.00,20,193,190,15,0,2651,10.00,1887.51,0.1000,0,6
9391,939,1,b7fb,DL,6,24.00,20,293,290,15,0,10000,121.79,175380.66,3.0000,0,7
9391,939,1,6a9d,DL,7,28.00,11,153,150,7,0,10000,10.00,21600.00,3.0000,1,7
9391,939,1,4da5,DL,6,24.00,13,169,166,8,0,10000,10.00,5200.00,0.5000,1,7
9391,939,1,a338,DL,6,24.00,20,293,290,15,0,2636,10.00,1876.83,0.1000,0,7
9392,939,2,8a90,DL,6,24.00,20,293,290,15,0,8579,173.98,175541.58,5.0000,0,0
9392,939,2,6da7,DL,6,24.00,20,293,290,15,0,10000,122.79,173958.00,3.0000,0,0
9392,939,2,4da5,DL,7,28.00,13,201,198,8,0,10000,10.00,5200.00,0.5000,1,0
9392,939,2,a338,DL,6,24.00,20,293,290,15,0,2613,10.00,1860.46,0.1000,0,0
9393,939,3,6da7,DL,6,24.00,20,293,290,15,0,10000,121.56,175715.16,3.0000,0,1
9393,939,3,68b4,DL,6,24.00,20,293,290,15,0,7228,147.12,174897.73,5.0000,0,1
9393,939,3,d80,DL,6,24.00,20,293,290,15,0,10000,124.10,172118.89,3.0000,0,1
9393,939,3,a338,DL,7,28.00,20,349,346,15,0,2590,10.00,1844.08,0.1000,0,1
9394,939,4,68b4,DL,7,28.00,20,349,346,15,0,7285,145.65,178057.56,5.0000,0,2
9394,939,4,d80,DL,6,24.00,20,293,290,15,0,10000,122.86,173857.45,3.0000,0,2
9394,939,4,b7fb,DL,6,24.00,20,293,290,15,0,10000,125.15,170670.84,3.0000,0,2
9394,939,4,8a90,DL,6,24.00,20,293,290,15,0,8393,177.57,168266.97,5.0000,0,2
9395,939,5,4a4b,DL,7,28.00,20,349,346,15,0,10000,10.00,85440.01,1.2000,0,3
9395,939,5,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,3
9395,939,5,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,3
9395,939,5,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,3
9396,939,6,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,4
9396,939,6,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,4
9396,939,6,4da5,DL,6,24.00,9,117,102,7,0,10000,10.00,3600.00,0.5000,1,4
9396,939,6,a338,DL,6,24.00,20,293,290,15,0,2563,10.00,1824.86,0.1000,0,4
9397,939,7,b7fb,DL,6,24.00,20,293,290,15,0,10000,121.44,175895.09,3.0000,0,5
9397,939,7,6a9d,DL,7,28.00,11,153,150,7,0,10000,10.00,21600.00,3.0000,1,5
9397,939,7,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,5
9397,939,7,a338,DL,6,24.00,20,293,290,15,0,2658,10.00,1892.50,0.1000,0,5
9398,939,8,68b4,DL,6,24.00,20,293,290,15,0,7209,146.82,174796.80,5.0000,0,6
9398,939,8,6da7,DL,6,24.00,20,293,290,15,0,10000,122.44,174449.72,3.0000,0,6
9398,939,8,4da5,DL,7,28.00,7,105,102,7,0,10000,10.00,3600.00,0.5000,1,6
9398,939,8,a338,DL,6,24.00,20,293,290,15,0,2635,10.00,1876.12,0.1000,0,6
9399,939,9,6da7,DL,6,24.00,20,293,290,15,0,10000,121.22,176211.83,3.0000,0,7
9399,939,9,8a90,DL,6,24.00,20,293,290,15,0,8529,175.85,172670.36,5.0000,0,7
9399,939,9,d80,DL,6,24.00,20,293,290,15,0,10000,123.75,172610.98,3.0000,0,7
9399,939,9,a338,DL,7,28.00,20,349,346,15,0,2612,10.00,1859.74,0.1000,0,7
9400,940,0,8a90,DL,5,20.00,20,249,246,15,0,8602,174.09,175907.33,5.0000,0,0
9400,940,0,d80,DL,4,16.00,20,193,190,15,0,10000,122.51,174354.55,3.0000,0,0
9400,940,0,b7fb,DL,4,16.00,20,193,190,15,0,10000,124.81,171143.48,3.0000,0,0
9400,940,0,6da7,DL,4,16.00,20,193,190,15,0,10000,127.13,168022.88,3.0000,0,0
9401,940,1,4a4b,DL,7,28.00,20,349,346,15,0,10000,10.00,85440.01,1.2000,0,1
9401,940,1,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,1
9401,940,1,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,1
9401,940,1,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,1
9402,940,2,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,2
9402,940,2,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,2
9402,940,2,4da5,DL,6,24.00,9,117,102,7,0,10000,10.00,3600.00,0.5000,1,2
9402,940,2,a338,DL,6,24.00,20,293,290,15,0,2584,10.00,1839.81,0.1000,0,2
9403,940,3,68b4,DL,6,24.00,20,293,290,15,0,7211,146.47,175270.64,5.0000,0,3
9403,940,3,6a9d,DL,7,28.00,11,153,150,7,0,10000,10.00,21600.00,3.0000,1,3
9403,940,3,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,3
9403,940,3,a338,DL,6,24.00,20,293,290,15,0,2561,10.00,1823.43,0.1000,0,3
9404,940,4,8a90,DL,6,24.00,20,293,290,15,0,8588,174.14,175571.80,5.0000,0,4
9404,940,4,6da7,DL,6,24.00,20,293,290,15,0,10000,122.12,174915.22,3.0000,0,4
9404,940,4,4da5,DL,7,28.00,11,153,146,7,0,10000,10.00,3600.00,0.5000,1,4
9404,940,4,a338,DL,6,24.00,20,293,290,15,0,2538,10.00,1807.06,0.1000,0,4
9405,940,5,6da7,DL,5,20.00,20,249,246,15,0,10000,120.90,176682.03,3.0000,0,5
9405,940,5,d80,DL,4,16.00,20,193,190,15,0,10000,123.41,173076.86,3.0000,0,5
9405,940,5,b7fb,DL,4,16.00,20,193,190,15,0,10000,125.67,169970.23,3.0000,0,5
9405,940,5,a338,DL,6,24.00,20,293,290,15,0,2515,10.00,1790.68,0.1000,0,5
9406,940,6,d80,DL,6,24.00,20,293,290,15,0,10000,122.18,174825.12,3.0000,0,6
9406,940,6,b7fb,DL,6,24.00,20,293,290,15,0,10000,124.41,171687.09,3.0000,0,6
9406,940,6,68b4,DL,6,24.00,20,293,290,15,0,7068,149.09,168766.59,5.0000,0,6
9406,940,6,6da7,DL,5,20.00,20,249,246,15,0,10000,126.81,168446.03,3.0000,0,6
9407,940,7,4a4b,DL,7,28.00,20,349,346,15,0,10000,10.00,85440.01,1.2000,0,7
9407,940,7,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,7
9407,940,7,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,7
9407,940,7,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,7
9408,940,8,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,0
9408,940,8,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,0
9408,940,8,4da5,DL,6,24.00,2,32,30,7,0,10000,10.00,3600.00,0.5000,1,0
9408,940,8,a338,DL,6,24.00,20,293,290,15,0,2610,10.00,1858.32,0.1000,0,0
9409,940,9,68b4,DL,6,24.00,20,293,290,15,0,7268,144.67,178854.25,5.0000,0,1
9409,940,9,6a9d,DL,7,28.00,11,153,150,7,0,10000,10.00,21600.00,3.0000,1,1
9409,940,9,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,1
9409,940,9,a338,DL,6,24.00,20,293,290,15,0,2588,10.00,1842.66,0.1000,0,1
9410,941,0,6da7,DL,4,16.00,20,193,190,15,0,10000,121.81,175355.75,3.0000,0,2
9410,941,0,d80,DL,4,16.00,20,193,190,15,0,10000,124.27,171879.08,3.0000,0,2
9410,941,0,4da5,DL,5,20.00,11,109,106,7,0,10000,10.00,3600.00,0.5000,1,2
9410,941,0,a338,DL,4,16.00,20,193,190,15,0,2564,10.00,1825.57,0.1000,0,2
9411,941,1,d80,DL,6,24.00,20,293,290,15,0,10000,123.03,173615.25,3.0000,0,3
9411,941,1,8a90,DL,6,24.00,20,293,290,15,0,8552,175.99,172996.12,5.0000,0,3
9411,941,1,b7fb,DL,6,24.00,20,293,290,15,0,10000,125.22,170575.06,3.0000,0,3
9411,941,1,a338,DL,7,28.00,20,349,346,15,0,2549,10.00,1814.89,0.1000,0,3
9412,941,2,8a90,DL,7,28.00,20,349,346,15,0,8625,174.23,176235.17,5.0000,0,4
9412,941,2,b7fb,DL,6,24.00,20,293,290,15,0,10000,123.97,172298.05,3.0000,0,4
9412,941,2,68b4,DL,6,24.00,20,293,290,15,0,7120,147.35,172023.48,5.0000,0,4
9412,941,2,6da7,DL,6,24.00,20,293,290,15,0,10000,126.43,168941.48,3.0000,0,4
9413,941,3,d80,DL,4,16.00,20,193,0,15,1,10000,127.63,167357.25,3.0000,0,5
9413,941,3,4a4b,DL,8,32.00,20,389,386,15,0,10000,10.00,85440.01,1.2000,0,5
9413,941,3,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,5
9413,941,3,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,5
9414,941,4,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,6
9414,941,4,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,6
9414,941,4,4da5,DL,6,24.00,4,51,44,7,0,10000,10.00,3600.00,0.5000,1,6
9414,941,4,a338,DL,6,24.00,20,293,290,15,0,2522,10.00,1795.66,0.1000,0,6
9415,941,5,6da7,DL,6,24.00,20,293,290,15,0,10000,122.68,174112.81,3.0000,0,7
9415,941,5,6a9d,DL,7,28.00,11,153,150,7,0,10000,10.00,21600.00,3.0000,1,7
9415,941,5,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,7
9415,941,5,a338,DL,6,24.00,20,293,290,15,0,2499,10.00,1779.29,0.1000,0,7
9416,941,6,8a90,DL,6,24.00,20,293,290,15,0,8607,174.27,175823.69,5.0000,0,0
9416,941,6,d80,DL,6,24.00,20,293,290,15,0,10000,123.84,172480.08,3.0000,0,0
9416,941,6,4da5,DL,7,28.00,7,105,102,7,0,10000,10.00,3600.00,0.5000,1,0
9416,941,6,a338,DL,6,24.00,20,293,290,15,0,2594,10.00,1846.93,0.1000,0,0
9417,941,7,d80,DL,6,24.00,20,293,290,15,0,10000,122.60,174222.30,3.0000,0,1
9417,941,7,68b4,DL,6,24.00,20,293,290,15,0,7120,147.03,172389.66,5.0000,0,1
9417,941,7,b7fb,DL,6,24.00,20,293,290,15,0,10000,124.87,171052.83,3.0000,0,1
9417,941,7,a338,DL,7,28.00,20,349,346,15,0,2571,10.00,1830.55,0.1000,0,1
9418,941,8,68b4,DL,7,28.00,20,349,346,15,0,7176,145.56,175500.53,5.0000,0,2
9418,941,8,b7fb,DL,6,24.00,20,293,290,15,0,10000,123.62,172780.64,3.0000,0,2
9418,941,8,8a90,DL,6,24.00,20,293,290,15,0,8488,177.85,169901.73,5.0000,0,2
9418,941,8,6da7,DL,6,24.00,20,293,290,15,0,10000,126.01,169505.38,3.0000,0,2
9419,941,9,4a4b,DL,7,28.00,20,349,346,15,0,10000,10.00,85440.01,1.2000,0,3
9419,941,9,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,3
9419,941,9,6a9d,DL,6,24.00,11,129,126,7,0,10000,10.00,21600.00,3.0000,1,3
9419,941,9,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,3
9420,942,0,8cff,DL,5,20.00,13,141,138,8,0,10000,10.00,52000.00,5.0000,1,4
9420,942,0,6a9d,DL,4,16.00,13,113,110,8,0,10000,10.00,31200.00,3.0000,1,4
9420,942,0,4da5,DL,4,16.00,11,85,82,7,0,10000,10.00,3600.00,0.5000,1,4
9420,942,0,a338,DL,4,16.00,20,193,190,15,0,2544,10.00,1811.33,0.1000,0,4
9421,942,1,6da7,DL,6,24.00,20,293,290,15,0,10000,122.27,174693.97,3.0000,0,5
9421,942,1,6a9d,DL,7,28.00,13,201,198,8,0,10000,10.00,31200.00,3.0000,1,5
9421,942,1,4da5,DL,6,24.00,6,75,68,7,0,10000,10.00,3600.00,0.5000,1,5
9421,942,1,a338,DL,6,24.00,20,293,290,15,0,2529,10.00,1800.65,0.1000,0,5
9422,942,2,d80,DL,6,24.00,20,293,290,15,0,10000,123.43,173049.77,3.0000,0,6
9422,942,2,68b4,DL,6,24.00,20,293,290,15,0,7100,146.74,172254.09,5.0000,0,6
9422,942,2,4da5,DL,7,28.00,11,153,150,7,0,10000,10.00,3600.00,0.5000,1,6
9422,942,2,a338,DL,6,24.00,20,293,290,15,0,2506,10.00,1784.27,0.1000,0,6
9423,942,3,68b4,DL,6,24.00,20,293,290,15,0,7156,145.27,175366.38,5.0000,0,7
9423,942,3,8a90,DL,6,24.00,20,293,290,15,0,8558,176.11,172993.59,5.0000,0,7
9423,942,3,b7fb,DL,6,24.00,20,293,290,15,0,10000,124.47,171601.22,3.0000,0,7
9423,942,3,a338,DL,7,28.00,20,349,346,15,0,2483,10.00,1767.90,0.1000,0,7
9424,942,4,8a90,DL,7,28.00,20,349,346,15,0,8632,174.35,176251.97,5.0000,0,0
9424,942,4,b7fb,DL,6,24.00,20,293,290,15,0,10000,123.23,173334.55,3.0000,0,0
9424,942,4,6da7,DL,6,24.00,20,293,290,15,0,10000,125.62,170039.72,3.0000,0,0
9424,942,4,d80,DL,6,24.00,20,293,290,15,0,10000,128.03,166842.17,3.0000,0,0
9425,942,5,68b4,DL,6,24.00,20,293,290,15,0,6941,149.43,165364.42,5.0000,0,1
9425,942,5,4a4b,DL,5,20.00,20,249,246,15,0,9980,10.00,85269.12,1.2000,0,1
9425,942,5,8cff,DL,4,16.00,13,113,110,8,0,10000,10.00,52000.00,5.0000,1,1
9425,942,5,6a9d,DL,4,16.00,13,113,110,8,0,10000,10.00,31200.00,3.0000,1,1
9426,942,6,b7fb,DL,6,24.00,20,293,290,15,0,10000,127.90,167008.56,3.0000,0,2
9426,942,6,4a4b,DL,6,24.00,20,293,290,15,0,9961,10.00,85106.79,1.2000,0,2
9426,942,6,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,2
9426,942,6,6a9d,DL,5,20.00,13,141,138,8,0,10000,10.00,31200.00,3.0000,1,2
9427,942,7,6da7,DL,7,28.00,20,349,346,15,0,10000,129.01,165572.75,3.0000,0,3
9427,942,7,4a4b,DL,6,24.00,20,293,290,15,0,9938,10.00,84910.27,1.2000,0,3
9427,942,7,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,3
9427,942,7,6a9d,DL,6,24.00,13,169,166,8,0,10000,10.00,31200.00,3.0000,1,3
9428,942,8,8a90,DL,7,28.00,20,349,346,15,0,8341,181.51,163593.58,5.0000,0,4
9428,942,8,4a4b,DL,6,24.00,20,293,290,15,0,9915,10.00,84713.77,1.2000,0,4
9428,942,8,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,4
9428,942,8,6a9d,DL,6,24.00,13,169,166,8,0,10000,10.00,31200.00,3.0000,1,4
9429,942,9,68b4,DL,7,28.00,20,349,346,15,0,6869,150.66,162310.88,5.0000,0,5
9429,942,9,4a4b,DL,6,24.00,20,293,290,15,0,9892,10.00,84517.25,1.2000,0,5
9429,942,9,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,5
9429,942,9,6a9d,DL,6,24.00,13,169,166,8,0,10000,10.00,31200.00,3.0000,1,5
9430,943,0,4a4b,DL,5,20.00,20,249,246,15,0,9869,10.00,84320.74,1.2000,0,6
9430,943,0,8cff,DL,4,16.00,13,113,110,8,0,10000,10.00,52000.00,5.0000,1,6
9430,943,0,6a9d,DL,4,16.00,13,113,110,8,0,10000,10.00,31200.00,3.0000,1,6
9430,943,0,4da5,DL,4,16.00,11,85,82,7,0,10000,10.00,3600.00,0.5000,1,6
9431,943,1,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,7
9431,943,1,6a9d,DL,6,24.00,13,169,166,8,0,10000,10.00,31200.00,3.0000,1,7
9431,943,1,4da5,DL,6,24.00,4,51,48,7,0,10000,10.00,3600.00,0.5000,1,7
9431,943,1,a338,DL,6,24.00,20,293,290,15,0,2573,10.00,1831.98,0.1000,0,7
9432,943,2,6da7,DL,6,24.00,20,293,290,15,0,10000,122.68,174105.69,3.0000,0,0
9432,943,2,6a9d,DL,7,28.00,13,201,198,8,0,10000,10.00,31200.00,3.0000,1,0
9432,943,2,4da5,DL,6,24.00,7,89,82,7,0,10000,10.00,3600.00,0.5000,1,0
9432,943,2,a338,DL,6,24.00,20,293,290,15,0,2550,10.00,1815.60,0.1000,0,0
9433,943,3,68b4,DL,6,24.00,20,293,290,15,0,7132,144.72,175438.42,5.0000,0,1
9433,943,3,d80,DL,6,24.00,20,293,290,15,0,10000,123.86,172450.31,3.0000,0,1
9433,943,3,4da5,DL,7,28.00,5,75,68,7,0,10000,10.00,3600.00,0.5000,1,1
9433,943,3,a338,DL,6,24.00,20,293,290,15,0,2527,10.00,1799.22,0.1000,0,1
9434,943,4,d80,DL,6,24.00,20,293,290,15,0,10000,122.62,174192.23,3.0000,0,2
9434,943,4,b7fb,DL,6,24.00,20,293,290,15,0,10000,124.93,170982.05,3.0000,0,2
9434,943,4,8a90,DL,6,24.00,20,293,290,15,0,8497,177.87,170067.19,5.0000,0,2
9434,943,4,a338,DL,7,28.00,20,349,346,15,0,2504,10.00,1782.85,0.1000,0,2
9435,943,5,8a90,DL,7,28.00,20,349,346,15,0,8569,176.09,173240.66,5.0000,0,3
9435,943,5,b7fb,DL,6,24.00,20,293,290,15,0,10000,123.68,172709.14,3.0000,0,3
9435,943,5,6da7,DL,6,24.00,20,293,290,15,0,10000,126.02,169498.81,3.0000,0,3
9435,943,5,d80,DL,6,24.00,20,293,290,15,0,10000,128.52,166203.81,3.0000,0,3
9436,943,6,4a4b,DL,7,28.00,20,349,346,15,0,9849,10.00,84149.86,1.2000,0,4
9436,943,6,8cff,DL,6,24.00,13,169,166,8,0,10000,10.00,52000.00,5.0000,1,4
9436,943,6,6a9d,DL,6,24.00,13,169,166,8,0,10000,10.00,31200.00,3.0000,1,4
9436,943,6,4da5,DL,6,24.00,11,129,126,7,0,10000,10.00,3600.00,0.5000,1,4
9437,943,7,8cff,DL,7,28.00,13,201,198,8,0,10000,10.00,52000.00,5.0000,1,5
9437,943,7,6a9d,DL,6,24.00,13,169,166,8,0,10000,10.00,31200.00,3.0000,1,5
9437,943,7,4da5,DL,6,24.00,2,32,28,7,0,10000,10.00,3600.00,0.5000,1,5
9437,943,7,a338,DL,6,24.00,20,293,290,15,0,2595,10.00,1847.64,0.1000,0,5
9438,943,8,68b4,DL,6,24.00,20,293,290,15,0,7129,144.47,175672.23,5.0000,0,6
9438,943,8,6a9d,DL,7,28.00,13,201,198,8,0,10000,10.00,31200.00,3.0000,1,6
9438,943,8,4da5,DL,6,24.00,11,129,122,7,0,10000,10.00,3600.00,0.5000,1,6
9438,943,8,a338,DL,6,24.00,20,293,290,15,0,2572,10.00,1831.26,0.1000,0,6
9439,943,9,8a90,DL,6,24.00,20,293,290,15,0,8622,176.06,174341.91,5.0000,0,7
9439,943,9,d80,DL,6,24.00,20,293,290,15,0,10000,123.45,173021.56,3.0000,0,7
9439,943,9,4da5,DL,7,28.00,11,153,150,7,0,10000,10.00,3600.00,0.5000,1,7
9439,943,9,a338,DL,6,24.00,20,293,290,15,0,2549,10.00,1814.89,0.1000,0,7
9440,944,0,d80,DL,4,16.00,20,193,190,15,0,10000,122.22,174769.27,3.0000,0,0
9440,944,0,b7fb,DL,4,16.00,20,193,190,15,0,10000,124.52,171534.17,3.0000,0,0
9440,944,0,6da7,DL,4,16.00,20,193,190,15,0,10000,126.82,168426.72,3.0000,0,0
9440,944,0,a338,DL,5,20.00,20,249,246,15,0,2526,10.00,1798.51,0.1000,0,0
9441,944,1,b7fb,DL,7,28.00,20,349,346,15,0,10000,123.28,173266.83,3.0000,0,1
9441,944,1,6da7,DL,6,24.00,20,293,290,15,0,10000,125.55,170128.00,3.0000,0,1
