timestamp_ms,frame,subframe,rnti,direction,nb_rb,mcs,tbs_bytes,cqi,retx,hol_delay_ms,avg_thr_kbps,mlwdf_score
5342,534,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
5625,562,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
5761,576,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
6045,604,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
6181,618,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
6460,646,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
6591,659,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
6878,687,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
7013,701,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
7303,730,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
7440,744,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
7725,772,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
7853,785,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
8128,812,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
8255,825,5,d216,DL,18,28,1692,15,0,16,712.00,24.00
8531,853,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
8662,866,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
8931,893,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
9060,906,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
9323,932,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
9447,944,7,d216,DL,18,28,1692,15,0,16,712.00,24.00
9722,972,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
9859,985,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
10138,1013,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
27,2,7,d216,DL,18,28,1692,15,0,16,712.00,24.00
300,30,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
433,43,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
718,71,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
849,84,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
1124,112,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
1254,125,4,d216,DL,18,28,1692,15,0,16,712.00,24.00
1522,152,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
1649,164,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
1919,191,9,3071,DL,18,28,1692,15,0,16,712.00,24.00
2037,203,7,d216,DL,18,28,1692,15,0,16,712.00,24.00
2301,230,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
2422,242,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
2689,268,9,3071,DL,18,28,1692,15,0,16,712.00,24.00
2811,281,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
3075,307,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
3199,319,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
3461,346,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
3575,357,5,d216,DL,18,28,1692,15,0,16,712.00,24.00
3828,382,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
3928,392,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
4146,414,6,3071,DL,18,28,1692,15,0,1,712.00,1.50
4266,426,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
4478,447,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
4593,459,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
4809,480,9,3071,DL,18,28,1692,15,0,16,712.00,24.00
4899,489,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
5101,510,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
5215,521,5,d216,DL,18,28,1692,15,0,16,712.00,24.00
5457,545,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
5558,555,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
5804,580,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
5918,591,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
6132,613,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
6242,624,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
6461,646,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
6583,658,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
6854,685,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
6983,698,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
7249,724,9,3071,DL,18,28,1692,15,0,16,712.00,24.00
7366,736,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
7642,764,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
7773,777,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
8034,803,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
8155,815,5,d216,DL,18,28,1692,15,0,16,712.00,24.00
8406,840,6,3071,DL,18,28,1692,15,0,16,712.00,24.00
8518,851,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
8768,876,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
8886,888,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
9130,913,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
9246,924,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
9491,949,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
9602,960,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
9846,984,6,3071,DL,18,28,1692,15,0,16,712.00,24.00
9963,996,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
10212,1021,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
94,9,4,d216,DL,18,28,1692,15,0,16,712.00,24.00
360,36,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
476,47,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
734,73,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
858,85,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
1127,112,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
1246,124,6,d216,DL,18,28,1692,15,0,1,712.00,1.50
1511,151,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
1636,163,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
1899,189,9,3071,DL,18,28,1692,15,0,16,712.00,24.00
2024,202,4,d216,DL,18,28,1692,15,0,16,712.00,24.00
2285,228,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
2409,240,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
2698,269,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
2828,282,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
3099,309,9,3071,DL,18,28,1692,15,0,16,712.00,24.00
3237,323,7,d216,DL,18,28,1692,15,0,16,712.00,24.00
3507,350,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
3634,363,4,d216,DL,18,28,1692,15,0,16,712.00,24.00
3905,390,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
4029,402,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
4292,429,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
4420,442,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
4682,468,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
4812,481,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
5080,508,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
5199,519,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
5468,546,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
5596,559,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
5858,585,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
5982,598,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
6250,625,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
6368,636,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
6644,664,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
6669,666,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
6765,676,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
6901,690,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
7164,716,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
7290,729,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
7557,755,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
7687,768,7,d216,DL,18,28,1692,15,0,16,712.00,24.00
7938,793,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
8066,806,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
8323,832,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
8453,845,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
8707,870,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
8838,883,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
9105,910,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
9238,923,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
9486,948,6,3071,DL,18,28,1692,15,0,16,712.00,24.00
9610,961,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
9867,986,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
9983,998,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
10233,1023,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
121,12,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
380,38,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
501,50,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
754,75,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
863,86,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
1130,113,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
1258,125,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
1525,152,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
1648,164,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
1925,192,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
2058,205,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
2333,233,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
2460,246,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
2698,269,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
2820,282,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
3053,305,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
3160,316,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
3373,337,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
3485,348,5,d216,DL,18,28,1692,15,0,16,712.00,24.00
3705,370,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
3792,379,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
4037,403,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
4139,413,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
4350,435,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
4463,446,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
4694,469,4,3071,DL,18,28,1692,15,0,16,712.00,24.00
4797,479,7,d216,DL,18,28,1692,15,0,16,712.00,24.00
4993,499,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
5106,510,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
5365,536,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
5490,549,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
5751,575,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
5878,587,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
6161,616,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
6286,628,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
6560,656,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
6688,668,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
6970,697,0,3071,DL,17,28,1572,15,0,16,712.00,24.00
7096,709,6,d216,DL,18,28,1692,15,0,16,712.00,24.00
7368,736,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
7498,749,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
7762,776,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
7888,788,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
8158,815,8,3071,DL,18,28,1692,15,0,16,712.00,24.00
8283,828,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
8546,854,6,3071,DL,18,28,1692,15,0,16,712.00,24.00
8667,866,7,d216,DL,18,28,1692,15,0,16,712.00,24.00
8932,893,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
9060,906,0,d216,DL,17,28,1572,15,0,16,712.00,24.00
9337,933,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
9464,946,4,d216,DL,18,28,1692,15,0,16,712.00,24.00
9735,973,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
9861,986,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
10137,1013,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
24,2,4,d216,DL,18,28,1692,15,0,16,712.00,24.00
307,30,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
432,43,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
712,71,2,3071,DL,18,28,1692,15,0,16,712.00,24.00
849,84,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
1125,112,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
1258,125,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
1515,151,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
1644,164,4,d216,DL,18,28,1692,15,0,16,712.00,24.00
1881,188,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
2009,200,9,d216,DL,18,28,1692,15,0,16,712.00,24.00
2285,228,5,3071,DL,18,28,1692,15,0,16,712.00,24.00
2414,241,4,d216,DL,18,28,1692,15,0,16,712.00,24.00
2683,268,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
2812,281,2,d216,DL,18,28,1692,15,0,16,712.00,24.00
3087,308,7,3071,DL,18,28,1692,15,0,16,712.00,24.00
3221,322,1,d216,DL,18,28,1692,15,0,16,712.00,24.00
3496,349,6,3071,DL,18,28,1692,15,0,16,712.00,24.00
3618,361,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
3883,388,3,3071,DL,18,28,1692,15,0,16,712.00,24.00
4013,401,3,d216,DL,18,28,1692,15,0,16,712.00,24.00
4291,429,1,3071,DL,18,28,1692,15,0,16,712.00,24.00
4414,441,4,3071,DL,2,0,4,15,0,1,712.00,1.50
4415,441,5,3071,DL,2,14,61,15,0,1,712.00,1.50
4425,442,5,d216,DL,18,28,1692,15,0,16,712.00,24.00
4442,444,2,3071,DL,2,0,4,15,0,1,712.00,1.50
4443,444,3,3071,DL,2,23,125,15,0,1,712.00,1.50
4528,452,8,3071,DL,2,0,4,15,0,1,712.00,1.50
4529,452,9,3071,DL,4,28,373,15,0,3,712.00,4.50
4562,456,2,3071,DL,2,0,4,15,0,1,712.00,1.50
4563,456,3,3071,DL,2,14,61,15,0,1,712.00,1.50
4588,458,8,3071,DL,2,0,4,15,0,1,712.00,1.50
4818,481,8,d216,DL,18,28,1692,15,0,16,712.00,24.00
4942,494,2,d216,DL,2,0,4,15,0,1,712.00,1.50
4943,494,3,d216,DL,2,14,61,15,0,1,712.00,1.50
4970,497,0,d216,DL,2,0,4,15,0,1,712.00,1.50
4971,497,1,d216,DL,2,23,125,15,0,1,712.00,1.50
5052,505,2,d216,DL,2,0,4,15,0,1,712.00,1.50
5053,505,3,d216,DL,4,28,373,15,0,3,712.00,4.50
5080,508,0,d216,DL,2,0,4,15,0,1,712.00,1.50
5081,508,1,d216,DL,2,14,61,15,0,1,712.00,1.50
5110,511,0,d216,DL,2,0,4,15,0,1,712.00,1.50
3873,387,3,5da3,DL,2,0,4,15,0,1,712.00,1.50
7862,786,2,3071,DL,2,0,4,15,0,1,712.00,1.50
1812,181,2,d216,DL,2,0,4,15,0,1,712.00,1.50
5408,540,8,5da3,DL,2,0,4,15,0,1,712.00,1.50
9548,954,8,3071,DL,2,0,4,15,0,1,712.00,1.50
2052,205,2,d216,DL,2,0,4,15,0,1,712.00,1.50
10191,1019,1,5da3,DL,2,0,4,15,0,1,712.00,1.50
9454,945,4,3071,DL,2,0,4,15,0,1,712.00,1.50
692,69,2,d216,DL,2,0,4,15,0,1,712.00,1.50
660,66,0,4084,DL,4,0,11,0,0,1,117.22,4.20
674,67,4,5da3,DL,2,3,13,15,0,1,712.00,1.50
755,75,5,5da3,DL,2,3,13,15,0,1,712.00,1.50
836,83,6,5da3,DL,2,3,13,15,0,1,712.00,1.50
917,91,7,5da3,DL,2,3,13,15,0,1,712.00,1.50
998,99,8,5da3,DL,2,3,13,15,0,1,712.00,1.50
1067,106,7,4084,DL,2,12,47,15,0,1,700.05,1.53
1079,107,9,5da3,DL,2,3,13,15,0,1,712.00,1.50
1086,108,6,4084,DL,2,0,4,15,0,1,702.12,1.52
1108,110,8,4084,DL,2,7,28,15,0,1,704.08,1.52
1135,113,5,4084,DL,2,0,4,15,0,1,705.96,1.51
2382,238,2,ac84,DL,4,0,11,0,0,1,623.69,0.79
2395,239,5,ac84,DL,14,0,47,0,0,1,587.48,0.84
2396,239,6,ac84,DL,2,0,4,0,0,1,584.88,0.84
2397,239,7,ac84,DL,2,0,4,0,0,1,582.31,0.84
2398,239,8,ac84,DL,2,0,4,0,0,1,579.77,0.85
2399,239,9,ac84,DL,2,0,4,0,0,1,577.25,0.85
2400,240,0,ac84,DL,2,0,4,0,0,1,574.76,0.86
2401,240,1,ac84,DL,2,0,4,0,0,1,572.29,0.86
2402,240,2,ac84,DL,2,0,4,0,0,1,569.85,0.86
2403,240,3,ac84,DL,2,0,4,0,0,1,567.43,0.87
2404,240,4,ac84,DL,2,0,4,0,0,1,565.04,0.87
2405,240,5,ac84,DL,2,0,4,0,0,1,562.67,0.87
2407,240,7,ac84,DL,2,0,4,0,0,1,558.00,0.88
2408,240,8,ac84,DL,2,0,4,0,0,1,555.70,0.89
2409,240,9,ac84,DL,2,1,7,15,0,1,553.42,1.93
2422,242,2,a0c9,DL,4,0,11,0,0,1,75.43,6.52
2433,243,3,ac84,DL,2,0,4,15,0,1,587.41,1.82
2437,243,7,a0c9,DL,14,0,47,0,0,1,110.77,4.44
2438,243,8,a0c9,DL,2,0,4,0,0,1,112.94,4.36
2439,243,9,a0c9,DL,2,0,4,0,0,1,115.09,4.27
2440,244,0,a0c9,DL,2,0,4,0,0,1,117.22,4.20
2441,244,1,a0c9,DL,2,0,4,0,0,1,119.33,4.12
2442,244,2,a0c9,DL,2,0,4,0,0,1,121.42,4.05
2443,244,3,a0c9,DL,2,0,4,0,0,1,123.48,3.98
2444,244,4,a0c9,DL,2,0,4,0,0,1,125.53,3.92
2445,244,5,a0c9,DL,2,0,4,0,0,1,127.55,3.86
2446,244,6,a0c9,DL,2,0,4,0,0,1,129.56,3.80
2447,244,7,a0c9,DL,2,0,4,0,0,1,131.54,3.74
2448,244,8,a0c9,DL,2,0,4,0,0,1,133.51,3.69
2449,244,9,a0c9,DL,2,1,7,15,0,1,135.45,7.88
2466,246,6,a0c9,DL,2,0,4,15,0,1,226.00,4.73
2468,246,8,ac84,DL,2,7,28,15,0,1,624.36,1.71
2493,249,3,ac84,DL,2,0,4,15,0,1,643.83,1.66
2495,249,5,a0c9,DL,2,7,28,15,0,1,348.88,3.06
2516,251,6,a0c9,DL,2,0,4,15,0,1,417.97,2.56
2518,251,8,ac84,DL,2,3,13,15,0,1,658.97,1.62
2543,254,3,ac84,DL,2,0,4,15,0,1,670.76,1.59
2544,254,4,ac84,DL,2,5,18,15,0,1,671.17,1.59
2563,256,3,ac84,DL,2,0,4,15,0,1,678.27,1.57
2564,256,4,ac84,DL,2,27,157,15,0,1,678.60,1.57
2565,256,5,a0c9,DL,2,3,13,15,0,1,532.31,2.01
2583,258,3,ac84,DL,2,0,4,15,0,1,684.41,1.56
2586,258,6,a0c9,DL,2,0,4,15,0,1,566.50,1.89
2587,258,7,a0c9,DL,2,5,18,15,0,1,567.96,1.88
2591,259,1,ac84,DL,2,0,4,15,0,1,686.54,1.56
2606,260,6,a0c9,DL,2,0,4,15,0,1,593.00,1.80
2607,260,7,a0c9,DL,2,27,157,15,0,1,594.19,1.80
2613,261,3,ac84,DL,2,0,4,15,0,1,691.59,1.54
2620,262,0,ac84,DL,2,11,41,15,0,1,692.98,1.54
2626,262,6,a0c9,DL,2,0,4,15,0,1,614.67,1.74
2626,262,6,ac84,DL,2,1,7,15,0,1,694.09,1.54
2636,263,6,ac84,DL,2,11,41,15,0,1,695.80,1.53
2642,264,2,a0c9,DL,2,1,7,15,0,1,629.12,1.70
2648,264,8,a0c9,DL,2,11,41,15,0,1,633.97,1.68
2652,265,2,ac84,DL,2,0,4,15,0,1,698.21,1.53
2664,266,4,a0c9,DL,2,11,41,15,0,1,645.56,1.65
2677,267,7,a0c9,DL,2,1,7,15,0,1,653.70,1.63
2703,270,3,a0c9,DL,2,0,4,15,0,1,667.11,1.60
6230,623,0,4084,DL,2,7,28,15,0,1,712.00,1.50
6249,624,9,4084,DL,2,0,4,15,0,1,712.00,1.50
6251,625,1,4084,DL,2,3,13,15,0,1,712.00,1.50
9590,959,0,ac84,DL,2,0,4,15,0,1,712.00,1.50
10028,1002,8,d216,DL,2,3,13,15,0,1,712.00,1.50
10039,1003,9,3071,DL,2,3,13,15,0,1,712.00,1.50
10109,1010,9,d216,DL,2,3,13,15,0,1,712.00,1.50
10120,1012,0,3071,DL,2,3,13,15,0,1,712.00,1.50
10190,1019,0,d216,DL,2,3,13,15,0,1,712.00,1.50
10201,1020,1,3071,DL,2,3,13,15,0,1,712.00,1.50
31,3,1,d216,DL,2,3,13,15,0,1,712.00,1.50
36,3,6,a0c9,DL,2,0,4,15,0,1,712.00,1.50
42,4,2,3071,DL,2,3,13,15,0,1,712.00,1.50
112,11,2,d216,DL,2,3,13,15,0,1,712.00,1.50
123,12,3,3071,DL,2,3,13,15,0,1,712.00,1.50
193,19,3,d216,DL,2,3,13,15,0,1,712.00,1.50
204,20,4,3071,DL,2,3,13,15,0,1,712.00,1.50
2261,226,1,ac84,DL,2,0,4,15,0,1,712.00,1.50
2986,298,6,a0c9,DL,2,0,4,15,0,1,712.00,1.50
8563,856,3,ac84,DL,2,0,4,15,0,1,712.00,1.50
163,16,3,a0c9,DL,2,0,4,15,0,1,712.00,1.50
10142,1014,2,ac84,DL,2,0,4,15,0,1,712.00,1.50
10143,1014,3,a0c9,DL,2,0,4,15,0,1,712.00,1.50
4876,487,6,a0c9,DL,2,0,4,15,0,1,712.00,1.50
23,2,3,ac84,DL,2,0,4,15,0,1,712.00,1.50
2503,250,3,a0c9,DL,2,0,4,15,0,1,712.00,1.50
7260,726,0,ac84,DL,2,0,4,15,0,1,712.00,1.50
8856,885,6,a0c9,DL,2,0,4,15,0,1,712.00,1.50
5743,574,3,ac84,DL,2,0,4,15,0,1,712.00,1.50
8486,848,6,a0c9,DL,2,0,4,15,0,1,712.00,1.50
