timestamp_ms,frame,subframe,rnti,direction,nb_rb,rb_util(%),mcs,tbs_bytes,sdu_bytes,cqi,retx,harq_pid
7648,764,8,d8ce,UL,3,10,63,60,0
7675,767,5,d8ce,UL,3,10,63,60,0
7702,770,2,d8ce,UL,3,10,63,60,0
7729,772,9,d8ce,UL,3,10,63,60,0
7756,775,6,d8ce,UL,3,10,63,60,0
7783,778,3,d8ce,UL,3,10,63,60,0
7810,781,0,d8ce,UL,3,10,63,60,0
7838,783,8,d8ce,UL,3,10,63,60,0
7865,786,5,d8ce,UL,3,10,63,60,0
7892,789,2,d8ce,UL,3,10,63,60,0
7919,791,9,d8ce,UL,3,10,63,60,0
7946,794,6,d8ce,UL,3,10,63,60,0
7973,797,3,d8ce,UL,3,10,63,60,0
8000,800,0,d8ce,UL,3,10,63,60,0
8027,802,7,d8ce,UL,3,10,63,60,0
8054,805,4,d8ce,UL,3,10,63,60,0
8081,808,1,d8ce,UL,3,10,63,60,0
8108,810,8,d8ce,UL,3,10,63,60,0
8135,813,5,d8ce,UL,3,10,63,60,0
8162,816,2,d8ce,UL,3,10,63,60,0
8189,818,9,d8ce,UL,3,10,63,60,0
8216,821,6,d8ce,UL,3,10,63,60,0
8243,824,3,d8ce,UL,3,10,63,60,0
8270,827,0,d8ce,UL,3,10,63,60,0
8298,829,8,d8ce,UL,3,10,63,60,0
8325,832,5,d8ce,UL,3,10,63,60,0
8352,835,2,d8ce,UL,3,10,63,60,0
8379,837,9,d8ce,UL,3,10,63,60,0
8406,840,6,d8ce,UL,3,10,63,60,0
8433,843,3,d8ce,UL,3,10,63,60,0
8460,846,0,d8ce,UL,3,10,63,60,0
8487,848,7,d8ce,UL,3,10,63,60,0
8514,851,4,d8ce,UL,3,10,63,60,0
8541,854,1,d8ce,UL,3,10,63,60,0
8546,854,6,4584,UL,3,10,63,0,0
8554,855,4,4584,UL,3,3,22,60,0
8568,856,8,d8ce,UL,3,10,63,60,0
8581,858,1,4584,UL,3,10,63,63,0
8585,858,5,4584,UL,3,10,63,63,0
8595,859,5,d8ce,UL,3,10,63,60,0
8605,860,5,4584,UL,3,10,63,60,0
8622,862,2,d8ce,UL,3,10,63,60,0
8632,863,2,4584,UL,3,10,63,60,0
8649,864,9,d8ce,UL,3,10,63,60,0
8655,865,5,4584,UL,3,10,63,60,0
8675,867,5,4584,UL,3,10,63,60,0
8676,867,6,d8ce,UL,3,10,63,60,0
8683,868,3,4584,UL,3,3,22,60,0
8691,869,1,4584,UL,3,3,22,63,0
8699,869,9,4584,UL,3,3,22,63,0
8703,870,3,d8ce,UL,3,10,63,60,0
8715,871,5,4584,UL,3,10,63,63,0
8730,873,0,d8ce,UL,3,10,63,60,0
8735,873,5,4584,UL,3,10,63,60,0
8758,875,8,d8ce,UL,3,10,63,60,0
8762,876,2,4584,UL,3,10,63,60,0
8785,878,5,d8ce,UL,3,10,63,60,0
8789,878,9,4584,UL,3,10,63,60,0
8812,881,2,d8ce,UL,3,10,63,60,0
8816,881,6,4584,UL,3,10,63,60,0
8839,883,9,d8ce,UL,3,10,63,60,0
8843,884,3,4584,UL,3,10,63,60,0
8866,886,6,d8ce,UL,3,10,63,60,0
8870,887,0,4584,UL,3,10,63,60,0
8893,889,3,d8ce,UL,3,10,63,60,0
8898,889,8,4584,UL,3,10,63,60,0
8920,892,0,d8ce,UL,3,10,63,60,0
8925,892,5,4584,UL,3,10,63,60,0
8947,894,7,d8ce,UL,3,10,63,60,0
8952,895,2,4584,UL,3,10,63,60,0
8974,897,4,d8ce,UL,3,10,63,60,0
8979,897,9,4584,UL,3,10,63,60,0
